328;2016-01-01 16:50:00;B010A05100;62.0
329;2016-01-01 16:50:00;B005B05100;2016.0
330;2016-01-01 16:50:00;B006B05100;03
331;2016-01-01 17:00:00;B006B05100;03
332;2016-01-01 17:00:00;B010A05100;62.0
333;2016-01-01 17:00:00;B005B05100;2016.0
334;2016-01-01 17:10:00;B010A05100;62.0
335;2016-01-01 17:10:00;B005B05100;2016.0
336;2016-01-01 17:10:00;B006B05100;03
337;2016-01-01 17:20:00;B010A05100;62.0
338;2016-01-01 17:20:00;B006B05100;03
339;2016-01-01 17:20:00;B005B05100;2016.0
340;2016-01-01 17:30:00;B006B05100;03
341;2016-01-01 17:30:00;B010A05100;62.0
342;2016-01-01 17:30:00;B005B05100;2016.0
343;2016-01-01 17:40:00;B010A05100;62.0
344;2016-01-01 17:40:00;B005B05100;2016.0
345;2016-01-01 17:40:00;B006B05100;03
346;2016-01-01 17:50:00;B010A05100;62.0
347;2016-01-01 17:50:00;B005B05100;2016.0
348;2016-01-01 17:50:00;B006B05100;03
349;2016-01-01 18:00:00;B006B05100;03
350;2016-01-01 18:00:00;B010A05100;62.0
351;2016-01-01 18:00:00;B005B05100;2016.0
352;2016-01-01 18:10:00;B010A05100;62.0
353;2016-01-01 18:10:00;B006B05100;03
354;2016-01-01 18:10:00;B005B05100;2016.0
355;2016-01-01 18:20:00;B006B05100;03
356;2016-01-01 18:20:00;B010A05100;62.0
357;2016-01-01 18:20:00;B005B05100;2016.0
358;2016-01-01 18:30:00;B010A05100;63.0
359;2016-01-01 18:30:00;B006B05100;03
360;2016-01-01 18:30:00;B005B05100;2016.0
361;2016-01-01 18:40:00;B010A05100;63.0
362;2016-01-01 18:40:00;B005B05100;2016.0
363;2016-01-01 18:40:00;B006B05100;03
364;2016-01-01 18:50:00;B005B05100;2016.0
365;2016-01-01 18:50:00;B010A05100;63.0
366;2016-01-01 18:50:00;B006B05100;03
367;2016-01-01 19:00:00;B006B05100;03
368;2016-01-01 19:00:00;B010A05100;64.0
369;2016-01-01 19:00:00;B005B05100;2016.0
370;2016-01-01 19:10:00;B010A05100;64.0
371;2016-01-01 19:10:00;B005B05100;2016.0
372;2016-01-01 19:10:00;B006B05100;03
373;2016-01-01 19:20:00;B010A05100;64.0
374;2016-01-01 19:20:00;B006B05100;03
375;2016-01-01 19:20:00;B005B05100;2016.0
376;2016-01-01 19:30:00;B006B05100;03
377;2016-01-01 19:30:00;B010A05100;64.0
378;2016-01-01 19:30:00;B005B05100;2016.0
379;2016-01-01 19:40:00;B010A05100;65.0
380;2016-01-01 19:40:00;B005B05100;2016.0
381;2016-01-01 19:40:00;B006B05100;03
382;2016-01-01 19:50:00;B010A05100;65.0
383;2016-01-01 19:50:00;B005B05100;2016.0
384;2016-01-01 19:50:00;B006B05100;03
385;2016-01-01 20:00:00;B006B05100;03
386;2016-01-01 20:00:00;B010A05100;65.0
387;2016-01-01 20:00:00;B005B05100;2016.0
388;2016-01-01 20:10:00;B010A05100;66.0
389;2016-01-01 20:10:00;B005B05100;2016.0
390;2016-01-01 20:10:00;B006B05100;03
391;2016-01-01 20:20:00;B010A05100;66.0
392;2016-01-01 20:20:00;B006B05100;03
393;2016-01-01 20:20:00;B005B05100;2016.0
394;2016-01-01 20:30:00;B006B05100;03
395;2016-01-01 20:30:00;B010A05100;66.0
396;2016-01-01 20:30:00;B005B05100;2016.0
397;2016-01-01 20:40:00;B010A05100;66.0
398;2016-01-01 20:40:00;B005B05100;2016.0
399;2016-01-01 20:40:00;B006B05100;03
400;2016-01-01 20:50:00;B010A05100;66.0
401;2016-01-01 20:50:00;B005B05100;2016.0
402;2016-01-01 20:50:00;B006B05100;03
403;2016-01-01 21:00:00;B006B05100;03
404;2016-01-01 21:00:00;B010A05100;67.0
405;2016-01-01 21:00:00;B005B05100;2016.0
406;2016-01-01 21:10:00;B010A05100;67.0
407;2016-01-01 21:10:00;B005B05100;2016.0
408;2016-01-01 21:10:00;B006B05100;03
409;2016-01-01 21:20:00;B010A05100;67.0
410;2016-01-01 21:20:00;B006B05100;03
411;2016-01-01 21:20:00;B005B05100;2016.0
412;2016-01-01 21:30:00;B006B05100;03
413;2016-01-01 21:30:00;B010A05100;67.0
414;2016-01-01 21:30:00;B005B05100;2016.0
415;2016-01-01 21:40:00;B010A05100;67.0
416;2016-01-01 21:40:00;B005B05100;2016.0
417;2016-01-01 21:40:00;B006B05100;03
418;2016-01-01 21:50:00;B010A05100;67.0
419;2016-01-01 21:50:00;B006B05100;03
420;2016-01-01 21:50:00;B005B05100;2016.0
421;2016-01-01 22:00:00;B006B05100;03
422;2016-01-01 22:00:00;B010A05100;67.0
423;2016-01-01 22:00:00;B005B05100;2016.0
424;2016-01-01 22:10:00;B010A05100;67.0
425;2016-01-01 22:10:00;B005B05100;2016.0
426;2016-01-01 22:10:00;B006B05100;03
427;2016-01-01 22:20:00;B010A05100;67.0
428;2016-01-01 22:20:00;B006B05100;03
429;2016-01-01 22:20:00;B005B05100;2016.0
430;2016-01-01 22:30:00;B006B05100;03
431;2016-01-01 22:30:00;B010A05100;67.0
432;2016-01-01 22:30:00;B005B05100;2016.0
433;2016-01-01 22:40:00;B010A05100;67.0
434;2016-01-01 22:40:00;B005B05100;2016.0
435;2016-01-01 22:40:00;B006B05100;03
436;2016-01-01 22:50:00;B010A05100;67.0
437;2016-01-01 22:50:00;B005B05100;2016.0
438;2016-01-01 22:50:00;B006B05100;03
439;2016-01-01 23:00:00;B006B05100;03
440;2016-01-01 23:00:00;B010A05100;67.0
441;2016-01-01 23:00:00;B005B05100;2016.0
442;2016-01-01 23:10:00;B010A05100;67.0
443;2016-01-01 23:10:00;B005B05100;2016.0
444;2016-01-01 23:10:00;B006B05100;03
445;2016-01-01 23:20:00;B010A05100;67.0
446;2016-01-01 23:20:00;B006B05100;03
447;2016-01-01 23:20:00;B005B05100;2016.0
448;2016-01-01 23:30:00;B006B05100;03
449;2016-01-01 23:30:00;B010A05100;67.0
450;2016-01-01 23:30:00;B005B05100;2016.0
451;2016-01-01 23:40:00;B010A05100;67.0
452;2016-01-01 23:40:00;B005B05100;2016.0
453;2016-01-01 23:40:00;B006B05100;03
454;2016-01-01 23:50:00;B010A05100;67.0
455;2016-01-01 23:50:00;B005B05100;2016.0
456;2016-01-01 23:50:00;B006B05100;03
457;2016-01-02 00:00:00;B010B050CD;67.0
458;2016-01-02 00:00:00;B014B050CD;None
459;2016-01-02 00:00:00;B005B05100;2016.0
460;2016-01-02 00:00:00;B005B05000;2016.0
461;2016-01-02 00:00:00;B006B05100;03
462;2016-01-02 00:00:00;B006B05000;03
463;2016-01-02 00:00:00;B010A05100;67.0
464;2016-01-02 00:00:00;B050B050CD;None
465;2016-01-02 00:00:00;B020B050CD;12.4
466;2016-01-02 00:10:00;B010A05100;67.0
467;2016-01-02 00:10:00;B006B05100;03
468;2016-01-02 00:10:00;B005B05100;2016.0
469;2016-01-02 00:20:00;B005B05100;2016.0
470;2016-01-02 00:20:00;B010A05100;67.0
471;2016-01-02 00:20:00;B006B05100;03
472;2016-01-02 00:30:00;B005B05100;2016.0
473;2016-01-02 00:30:00;B010A05100;67.0
474;2016-01-02 00:30:00;B006B05100;03
475;2016-01-02 00:40:00;B006B05100;03
476;2016-01-02 00:40:00;B010A05100;67.0
477;2016-01-02 00:40:00;B005B05100;2016.0
478;2016-01-02 00:50:00;B010A05100;67.0
479;2016-01-02 00:50:00;B006B05100;03
480;2016-01-02 00:50:00;B005B05100;2016.0
481;2016-01-02 01:00:00;B006B05100;03
482;2016-01-02 01:00:00;B010A05100;67.0
483;2016-01-02 01:00:00;B005B05100;2016.0
484;2016-01-02 01:10:00;B010A05100;67.0
485;2016-01-02 01:10:00;B005B05100;2016.0
486;2016-01-02 01:10:00;B006B05100;03
487;2016-01-02 01:20:00;B010A05100;67.0
488;2016-01-02 01:20:00;B006B05100;03
489;2016-01-02 01:20:00;B005B05100;2016.0
490;2016-01-02 01:30:00;B006B05100;03
491;2016-01-02 01:30:00;B010A05100;67.0
492;2016-01-02 01:30:00;B005B05100;2016.0
493;2016-01-02 01:40:00;B010A05100;67.0
494;2016-01-02 01:40:00;B005B05100;2016.0
495;2016-01-02 01:40:00;B006B05100;03
496;2016-01-02 01:50:00;B010A05100;67.0
497;2016-01-02 01:50:00;B005B05100;2016.0
498;2016-01-02 01:50:00;B006B05100;03
499;2016-01-02 02:00:00;B006B05100;03
500;2016-01-02 02:00:00;B010A05100;67.0
501;2016-01-02 02:00:00;B005B05100;2016.0
502;2016-01-02 02:10:00;B010A05100;67.0
503;2016-01-02 02:10:00;B005B05100;2016.0
504;2016-01-02 02:10:00;B006B05100;03
505;2016-01-02 02:20:00;B010A05100;67.0
506;2016-01-02 02:20:00;B006B05100;03
507;2016-01-02 02:20:00;B005B05100;2016.0
508;2016-01-02 02:30:00;B006B05100;03
509;2016-01-02 02:30:00;B010A05100;67.0
510;2016-01-02 02:30:00;B005B05100;2016.0
511;2016-01-02 02:40:00;B010A05100;67.0
512;2016-01-02 02:40:00;B005B05100;2016.0
513;2016-01-02 02:40:00;B006B05100;03
514;2016-01-02 02:50:00;B010A05100;67.0
515;2016-01-02 02:50:00;B005B05100;2016.0
516;2016-01-02 02:50:00;B006B05100;03
517;2016-01-02 03:00:00;B006B05100;03
518;2016-01-02 03:00:00;B010A05100;67.0
519;2016-01-02 03:00:00;B005B05100;2016.0
520;2016-01-02 03:10:00;B010A05100;67.0
521;2016-01-02 03:10:00;B005B05100;2016.0
